country,project,id,year,month,date,site,treatment,plot_id,functional_group,family,name_2020,genus,species,individual_nr,plant_height_cm,nr_leaves,bulk,wet_mass_total_g,leaf_thickness_1_mm,leaf_thickness_2_mm,leaf_thickness_3_mm,dry_mass_total_g,number_leaves_scan,leaf_area_total_cm2,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc,leaf_thickness_ave_mm,area_flag,dry_flag,wet_flag
PE,Puna,IFC2500,2019,July,2019-07-27,ACJ,NB,3,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,2,18,NA,Bulk,0.262,0.144,0.146,0.075,0.086,1,14.049,0.262,0.086,14.049,163.36046511627907,0.32824427480916024,0.12166666666666666,NA,NA,NA
PE,Puna,IFD2324,2019,November,2019-11-21,TRE,C,1,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,1,30.5,1,NA,0.704,0.288,0.271,0.361,0.317,1,28.3139,0.704,0.317,28.3139,89.31829652996845,0.45028409090909094,0.30666666666666664,NA,NA,NA
PE,Puna,IFE3924,2019,July,2019-07-27,ACJ,NB,1,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,3,11,NA,Bulk,0.163,0.189,0.175,0.185,0.034,1,10.0675,0.163,0.034,10.0675,296.1029411764706,0.20858895705521474,0.183,NA,NA,NA
PE,Puna,IFF2223,2019,November,2019-11-21,TRE,C,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,1,75,1,NA,0.382,0.595,0.764,0.746,0.232,1,12.9436,0.382,0.232,12.9436,55.79137931034482,0.6073298429319371,0.7016666666666667,NA,NA,NA
PE,Puna,IFG4924,2019,July,2019-07-27,ACJ,NB,5,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,1,13,NA,Bulk,0.192,0.188,0.178,0.144,0.081,1,11.741,0.192,0.081,11.741,144.9506172839506,0.421875,0.16999999999999998,NA,NA,NA
PE,Puna,IFH9505,2019,November,2019-11-21,TRE,C,2,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,2,25,1,NA,0.048,0.181,0.206,0.202,0.022,1,3.5992,0.048,0.022,3.5992,163.60000000000002,0.4583333333333333,0.19633333333333333,NA,NA,NA
PE,Puna,IFI5278,2019,July,2019-07-27,ACJ,NB,3,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,1,12,NA,Bulk,0.3,0.1159,0.15,0.153,0.112,1,13.735900000000001,0.3,0.112,13.735900000000001,122.6419642857143,0.37333333333333335,0.13963333333333333,NA,NA,NA
PE,Puna,IFJ2998,2019,November,2019-11-21,TRE,C,3,Woody,Asteraceae,Baccharis caespitosa,Baccharis,caespitosa,1,10,NA,Bulk,0.083,0.276,0.288,0.284,0.043,27,4.1297,0.003074074074074074,0.0015925925925925925,0.15295185185185184,96.03953488372093,0.5180722891566265,0.2826666666666667,NA,NA,NA
PE,Puna,IFK5316,2019,July,2019-07-27,ACJ,NB,NA,Gramminoid,Cyperaceae,Rinchospora machrochaeta fina,Rinchospora,machrochaeta gruesa,1,1.5,8,NA,0.023,NA,NA,NA,0.011,8,NA,0.002875,0.001375,NA,NA,0.47826086956521735,NaN,NA,NA,NA
PE,Puna,IFL1022,2019,November,2019-11-21,TRE,C,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,3,14.5,2,NA,0.173,0.264,0.257,0.257,0.08,2,6.9148,0.0865,0.04,3.4574,86.43499999999999,0.46242774566473993,0.25933333333333336,NA,NA,NA
PE,Puna,IFM7286,2019,July,2019-07-29,TRE,B,2,Forb,Rosaceae,Lachemilla cf vulcanica,Lachemilla,cf vulcanica,5,2,6,NA,0.028,0.207,0.194,0.196,0.011,6,1.4523,0.004666666666666667,0.0018333333333333333,0.24205,132.02727272727273,0.3928571428571428,0.199,NA,NA,NA
PE,Puna,IFN9016,2019,November,2019-11-21,TRE,C,3,Forb,Euphobiaceae,Euphorbia huanchahana,Euphorbia,huanchahana,1,4,10,NA,0.093,0.25,0.239,0.245,0.026,10,5.4296,0.0093,0.0026,0.54296,208.83076923076925,0.2795698924731183,0.24466666666666667,NA,NA,NA
PE,Puna,IFO7129,2019,July,2019-07-29,TRE,C,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,5,67.5,1,NA,0.156,0.41,0.368,0.361,0.082,1,4.1565,0.156,0.082,4.1565,50.6890243902439,0.5256410256410257,0.37966666666666665,NA,NA,NA
PE,Puna,IFP2652,2019,July,2019-07-29,WAY,B,5,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,2,60,1,NA,0.091,0.305,0.275,0.254,0.052,1,2.9318,0.091,0.052,2.9318,56.38076923076923,0.5714285714285714,0.278,NA,NA,NA
PE,Puna,IFQ9118,2019,July,2019-07-28,PIL,C,3,Forb,Rubiaceae,Nertera granadensis,Nertera,granadensis,2,1.5,NA,Bulk,0.049,0.174,0.163,0.161,0.007,35,3.841,0.0014,2e-4,0.10974285714285714,548.7142857142857,0.14285714285714288,0.166,NA,NA,NA
PE,Puna,IFR3219,2019,July,2019-07-29,WAY,B,3,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,3,58,1,NA,0.472,0.499,0.494,0.33,0.134,1,9.4781,0.472,0.134,9.4781,70.7320895522388,0.2838983050847458,0.441,NA,NA,NA
PE,Puna,IFS0911,2019,July,2019-07-29,TRE,B,2,Forb,Rosaceae,Lachemilla cf vulcanica,Lachemilla,cf vulcanica,3,2,4,NA,0.019,0.107,0.2,0.162,0.008,5,1.1807,0.0038,0.0016,0.23614000000000002,147.5875,0.4210526315789474,0.15633333333333332,NA,NA,NA
PE,Puna,IFT5059,2019,November,2019-11-20,ACJ,C,3,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,1,33,1,NA,0.276,0.368,0.372,0.357,0.154,1,9.6262,0.276,0.154,9.6262,62.507792207792214,0.5579710144927535,0.36566666666666664,NA,NA,NA
PE,Puna,IFU4455,2019,July,2019-07-29,WAY,B,4,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,3,54,1,NA,0.083,0.355,0.349,0.337,0.041,1,2.2747,0.083,0.041,2.2747,55.48048780487805,0.4939759036144578,0.347,NA,NA,NA
PE,Puna,IFV8082,2019,July,2019-07-29,WAY,B,5,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,1,66,1,NA,0.146,0.278,0.214,0.208,0.08,1,4.0664,0.146,0.08,4.0664,50.83,0.5479452054794521,0.23333333333333334,NA,NA,NA
PE,Puna,IFW7047,2019,July,2019-07-29,ACJ,B,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,4,7.5,2,NA,0.126,0.11,0.105,0.135,0.038,2,5.7281,0.063,0.019,2.86405,150.73947368421054,0.30158730158730157,0.11666666666666667,NA,NA,NA
PE,Puna,IFX5810,2019,July,2019-07-29,TRE,C,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,64,1,NA,0.171,0.473,0.47,0.539,0.096,1,4.4296,0.171,0.096,4.4296,46.141666666666666,0.5614035087719298,0.494,NA,NA,NA
PE,Puna,IFY4806,2019,November,2019-11-21,TRE,C,3,Forb,Euphobiaceae,Euphorbia huanchahana,Euphorbia,huanchahana,3,4,10,NA,0.11,0.206,0.216,0.211,0.03,10,7.4546,0.011,0.003,0.74546,248.48666666666668,0.27272727272727276,0.211,NA,NA,NA
PE,Puna,IFZ9804,2019,November,2019-11-21,TRE,C,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,7.5,5,NA,0.189,0.257,0.285,0.276,0.053,5,8.5304,0.0378,0.0106,1.70608,160.95094339622642,0.2804232804232804,0.27266666666666667,NA,NA,NA
PE,Puna,IGA0256,2019,July,2019-07-29,WAY,B,4,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,4,40,1,NA,0.072,0.291,0.292,0.202,0.036,1,2.2182,0.072,0.036,2.2182,61.61666666666667,0.5,0.26166666666666666,NA,NA,NA
PE,Puna,IGB8188,2019,July,2019-07-29,TRE,C,4,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,5,12,3,NA,0.105,0.366,0.41,0.396,0.027,3,2.4819,0.034999999999999996,0.009,0.8273,91.92222222222223,0.2571428571428572,0.39066666666666666,NA,NA,NA
PE,Puna,IGC1853,2019,July,2019-07-29,WAY,B,3,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,1,42,1,NA,0.284,0.369,0.306,0.366,0.095,1,8.0089,0.284,0.095,8.0089,84.3042105263158,0.3345070422535212,0.347,NA,NA,NA
PE,Puna,IGD5802,2019,July,2019-07-29,WAY,B,4,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,5,60,1,NA,0.11,0.457,0.462,0.41,0.059,1,2.5476,0.11,0.059,2.5476,43.179661016949154,0.5363636363636364,0.443,NA,NA,NA
PE,Puna,IGE5967,2019,July,2019-07-29,ACJ,B,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,11.8,1,NA,0.077,0.167,0.154,0.117,0.024,1,4.1287,0.077,0.024,4.1287,172.02916666666667,0.3116883116883117,0.14600000000000002,NA,NA,NA
PE,Puna,IGF9964,2019,July,2019-07-29,TRE,C,2,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,4,4,4,NA,0.099,0.196,0.204,0.171,0.02,2,4.0912,0.0495,0.01,2.0456,204.55999999999997,0.20202020202020202,0.19033333333333333,NA,NA,NA
PE,Puna,IGG4081,2019,July,2019-07-29,ACJ,B,4,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,2,14.5,1,NA,0.318,0.198,0.248,0.213,0.064,1,9.0532,0.318,0.064,9.0532,141.45625,0.20125786163522014,0.21966666666666668,NA,NA,NA
PE,Puna,IGH4418,2019,July,2019-07-29,TRE,C,1,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,3,49.5,1,NA,0.272,0.307,0.35,0.38,0.14,1,7.9925,0.272,0.14,7.9925,57.08928571428571,0.5147058823529412,0.3456666666666667,NA,NA,NA
PE,Puna,IGI0259,2019,July,2019-07-29,TRE,C,1,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,3,31.7,1,NA,0.321,0.315,0.317,0.3,0.133,1,11.5132,0.321,0.133,11.5132,86.56541353383457,0.4143302180685358,0.31066666666666665,NA,NA,NA
PE,Puna,IGJ2947,2019,July,2019-07-28,PIL,C,4,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,4,10,5,NA,0.042,0.219,0.217,0.229,0.015,5,1.7657,0.008400000000000001,0.003,0.35314,117.71333333333334,0.3571428571428571,0.22166666666666668,NA,NA,NA
PE,Puna,IGK1234,2019,July,2019-07-29,ACJ,B,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,8,2,NA,0.091,0.17,0.152,0.142,0.032,2,5.2875,0.0455,0.016,2.64375,165.23437499999997,0.3516483516483517,0.15466666666666667,NA,NA,NA
PE,Puna,IGL6062,2019,July,2019-07-29,TRE,C,2,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,3,4.5,2,NA,0.204,0.222,0.234,0.231,0.035,2,5.4866,0.102,0.0175,2.7433,156.76,0.17156862745098042,0.229,NA,NA,NA
PE,Puna,IGM0619,2019,July,2019-07-29,ACJ,B,4,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,1,6.3,2,NA,0.131,0.217,0.2,0.192,0.023,2,4.931,0.0655,0.0115,2.4655,214.3913043478261,0.17557251908396945,0.203,NA,NA,NA
PE,Puna,IGN5358,2019,July,2019-07-29,TRE,C,1,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,2,77,1,NA,0.577,0.54,0.538,0.537,0.299,1,14.049,0.577,0.299,14.049,46.986622073578594,0.5181975736568458,0.5383333333333333,NA,NA,NA
PE,Puna,IGO0237,2019,July,2019-07-29,TRE,C,1,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,2,27,1,NA,0.199,0.273,0.216,0.302,0.091,1,7.3381,0.199,0.091,7.3381,80.63846153846154,0.457286432160804,0.26366666666666666,NA,NA,NA
PE,Puna,IGP5583,2019,July,2019-07-28,PIL,C,4,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,3,8,5,NA,0.032,0.178,0.216,0.164,0.013,5,1.7057,0.0064,0.0026,0.34114,131.20769230769233,0.40624999999999994,0.186,NA,NA,NA
PE,Puna,IGQ2785,2019,July,2019-07-29,ACJ,B,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,10,1,NA,0.094,0.247,0.213,0.127,0.031,1,4.2498,0.094,0.031,4.2498,137.09032258064514,0.32978723404255317,0.19566666666666666,NA,NA,NA
PE,Puna,IGR6509,2019,July,2019-07-29,TRE,C,2,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,2,2.5,3,NA,0.119,0.169,0.189,0.195,0.027,3,4.6024,0.03966666666666666,0.009,1.5341333333333333,170.45925925925928,0.226890756302521,0.18433333333333335,NA,NA,NA
PE,Puna,IGT5678,2019,July,2019-07-29,TRE,C,1,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,1,57.5,1,NA,0.54,0.491,0.478,0.518,0.273,1,12.3212,0.54,0.273,12.3212,45.13260073260073,0.5055555555555555,0.49566666666666664,NA,NA,NA
PE,Puna,IGU1647,2019,July,2019-07-29,TRE,C,1,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,1,21.5,1,NA,0.073,0.193,0.207,0.191,0.036,1,3.4815,0.073,0.036,3.4815,96.70833333333334,0.4931506849315068,0.197,NA,NA,NA
PE,Puna,IGV1517,2019,July,2019-07-28,PIL,C,4,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,2,12.5,5,NA,0.042,0.215,0.21,0.223,0.017,5,1.6491,0.008400000000000001,0.0034000000000000002,0.32982,97.00588235294117,0.4047619047619047,0.216,NA,NA,NA
PE,Puna,IGW6672,2019,July,2019-07-29,ACJ,B,4,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,5,6,2,NA,0.12,0.159,0.153,0.161,0.039,2,5.2857,0.06,0.0195,2.64285,135.53076923076924,0.325,0.15766666666666668,NA,NA,NA
PE,Puna,IGX3683,2019,July,2019-07-29,TRE,C,2,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,1,4.5,2,NA,0.183,0.225,0.217,0.253,0.032,2,5.2249,0.0915,0.016,2.61245,163.278125,0.17486338797814208,0.23166666666666666,NA,NA,NA
PE,Puna,IGY6435,2019,July,2019-07-29,TRE,C,1,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,5,23,1,NA,0.182,0.272,0.256,0.255,0.077,1,7.1112,0.182,0.077,7.1112,92.35324675324675,0.4230769230769231,0.261,NA,NA,NA
PE,Puna,IGZ8198,2019,July,2019-07-29,TRE,C,4,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,2,11.5,3,NA,0.399,0.364,0.364,0.359,0.046,3,3.7974,0.133,0.015333333333333332,1.2658,82.55217391304349,0.11528822055137844,0.36233333333333334,NA,NA,NA
PE,Puna,IHA6465,2019,July,2019-07-29,ACJ,B,3,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,5,12.5,1,NA,0.184,0.208,0.232,0.245,0.017,1,5.0287,0.184,0.017,5.0287,295.8058823529411,0.0923913043478261,0.22833333333333333,NA,NA,NA
PE,Puna,IHB7243,2019,July,2019-07-28,PIL,C,4,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,1,12,5,NA,0.047,0.233,0.247,0.251,0.015,5,2.2015,0.0094,0.003,0.44029999999999997,146.76666666666665,0.3191489361702128,0.24366666666666667,NA,NA,NA
PE,Puna,IHC6053,2019,July,2019-07-29,ACJ,B,4,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,4,9.5,2,NA,0.227,0.241,0.271,0.281,0.058,2,5.7206,0.1135,0.029,2.8603,98.63103448275862,0.2555066079295154,0.26433333333333336,NA,NA,NA
PE,Puna,IHD1909,2019,July,2019-07-29,TRE,C,1,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,5,50.3,1,NA,0.315,0.403,0.414,0.41,0.172,1,10.4814,0.315,0.172,10.4814,60.93837209302327,0.546031746031746,0.409,NA,NA,NA
PE,Puna,IHE0770,2019,July,2019-07-29,TRE,C,1,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,4,30.8,1,NA,0.366,0.297,0.291,0.295,0.177,1,13.2061,0.366,0.177,13.2061,74.61073446327684,0.48360655737704916,0.29433333333333334,NA,NA,NA
PE,Puna,IHF3711,2019,July,2019-07-29,TRE,C,4,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,1,17.5,3,NA,0.093,0.206,0.191,0.208,0.021,3,2.2707,0.031,0.007,0.7569,108.12857142857143,0.22580645161290322,0.20166666666666666,NA,NA,NA
PE,Puna,IHG0100,2019,July,2019-07-29,ACJ,B,3,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,4,3.5,1,NA,0.095,0.27,0.271,0.283,0.015,2,3.3728,0.0475,0.0075,1.6864,224.85333333333332,0.15789473684210525,0.27466666666666667,NA,NA,NA
PE,Puna,IHH3985,2019,July,2019-07-29,WAY,B,4,Forb,Iridaceae,Sisyrinchium vaginatum,Sisyrinchium,vaginatum,5,12,3,NA,0.115,0.124,0.1245,0.1305,0.041,3,9.5212,0.03833333333333334,0.013666666666666667,3.1737333333333333,232.22439024390243,0.3565217391304348,0.12633333333333333,NA,NA,NA
PE,Puna,IHI0109,2019,July,2019-07-29,ACJ,B,4,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,3,10,1,NA,0.098,0.157,0.152,0.126,0.026,1,3.7872,0.098,0.026,3.7872,145.66153846153847,0.26530612244897955,0.145,NA,NA,NA
PE,Puna,IHJ4684,2019,July,2019-07-29,TRE,C,1,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,4,66.5,1,NA,0.489,0.516,0.497,0.499,0.265,1,11.7501,0.489,0.265,11.7501,44.339999999999996,0.5419222903885481,0.504,NA,NA,NA
PE,Puna,IHK0212,2019,July,2019-07-29,TRE,C,2,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,2,14.5,NA,Bulk,0.061,0.373,0.214,0.15,0.018,42,2.5939,0.0014523809523809524,4.2857142857142855e-4,0.06175952380952381,144.10555555555558,0.29508196721311475,0.24566666666666667,NA,NA,NA
PE,Puna,IHL2353,2019,July,2019-07-28,PIL,C,4,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,5,8,5,NA,0.029,0.186,0.135,0.156,0.005,5,1.3197,0.0058000000000000005,0.001,0.26394,263.94,0.17241379310344826,0.159,NA,NA,NA
PE,Puna,IHM5585,2019,July,2019-07-29,TRE,C,2,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,5,5,2,NA,0.126,0.196,0.203,0.158,0.026,2,4.6286,0.063,0.013,2.3143,178.02307692307693,0.20634920634920634,0.18566666666666667,NA,NA,NA
PE,Puna,IHN1150,2019,July,2019-07-29,WAY,B,4,Forb,Iridaceae,Sisyrinchium vaginatum,Sisyrinchium,vaginatum,4,19,3,NA,0.131,0.1345,0.1185,0.1245,0.046,3,11.8874,0.043666666666666666,0.015333333333333332,3.9624666666666664,258.4217391304348,0.3511450381679389,0.12583333333333332,NA,NA,NA
PE,Puna,IHO9282,2019,July,2019-07-29,WAY,B,4,Forb,Iridaceae,Sisyrinchium vaginatum,Sisyrinchium,vaginatum,2,13,3,NA,0.09,0.115,0.118,0.124,0.029,3,8.862,0.03,0.009666666666666667,2.954,305.58620689655174,0.32222222222222224,0.119,NA,NA,NA
PE,Puna,IHP0660,2019,July,2019-07-29,TRE,B,1,Forb,Rosaceae,Lachemilla cf vulcanica,Lachemilla,cf vulcanica,4,1.5,7,NA,0.04,0.182,0.176,0.158,0.014,7,1.9089,0.005714285714285714,0.002,0.2727,136.35,0.35000000000000003,0.172,NA,NA,NA
PE,Puna,IHQ0682,2019,July,2019-07-29,ACJ,B,4,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,2,31,NA,Bulk,0.073,0.18,0.142,0.159,0.03,1,4.8319,0.073,0.03,4.8319,161.06333333333333,0.4109589041095891,0.16033333333333333,NA,NA,NA
PE,Puna,IHR3756,2019,July,2019-07-29,PIL,B,3,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,3,17,NA,Bulk,0.053,0.239,0.233,0.251,0.014,20,2.0863,0.00265,7e-4,0.104315,149.02142857142857,0.2641509433962264,0.241,NA,NA,NA
PE,Puna,IHS9100,2019,July,2019-07-29,TRE,C,2,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,5,16,3,NA,0.156,0.277,0.243,0.336,0.037,3,4.1773,0.052,0.012333333333333333,1.3924333333333332,112.89999999999999,0.2371794871794872,0.28533333333333333,NA,NA,NA
PE,Puna,IHT0864,2019,July,2019-07-29,TRE,C,1,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,2,8.9,2,NA,0.063,0.169,0.179,0.168,0.038,2,4.0519,0.0315,0.019,2.02595,106.62894736842105,0.6031746031746031,0.17200000000000001,NA,NA,NA
PE,Puna,IHU1769,2019,July,2019-07-29,ACJ,B,4,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,5,18,NA,Bulk,0.067,0.197,0.146,0.19,0.027,1,4.2626,0.067,0.027,4.2626,157.8740740740741,0.40298507462686567,0.17766666666666667,NA,NA,NA
PE,Puna,IHV0880,2019,July,2019-07-29,TRE,B,1,Forb,Rosaceae,Lachemilla cf vulcanica,Lachemilla,cf vulcanica,5,2,7,NA,0.039,0.137,0.342,0.136,0.013,7,1.8959,0.005571428571428572,0.0018571428571428571,0.2708428571428571,145.83846153846153,0.3333333333333333,0.20500000000000002,NA,NA,NA
PE,Puna,IHW6115,2019,July,2019-07-29,TRE,C,4,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,4,11,3,NA,0.104,0.289,0.264,0.296,0.027,3,2.8614,0.034666666666666665,0.009,0.9538000000000001,105.9777777777778,0.2596153846153846,0.283,NA,NA,NA
PE,Puna,IHX6613,2019,July,2019-07-29,PIL,B,3,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,2,12,NA,Bulk,0.065,0.205,0.183,0.16,0.016,31,2.726,0.002096774193548387,5.161290322580645e-4,0.08793548387096774,170.37499999999997,0.24615384615384617,0.18266666666666667,NA,NA,NA
PE,Puna,IHY7547,2019,July,2019-07-29,TRE,B,2,Forb,Rosaceae,Lachemilla cf vulcanica,Lachemilla,cf vulcanica,1,2,4,NA,0.02,0.159,0.123,0.159,0.003,4,1.2092,0.005,7.5e-4,0.3023,403.06666666666666,0.15,0.147,NA,NA,NA
PE,Puna,IHZ5727,2019,July,2019-07-29,TRE,C,1,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,1,8,2,NA,0.074,0.184,0.148,0.188,0.045,2,5.0543,0.037,0.0225,2.52715,112.31777777777778,0.6081081081081081,0.17333333333333334,NA,NA,NA
PE,Puna,IIA4064,2019,July,2019-07-29,WAY,B,4,Forb,Iridaceae,Sisyrinchium vaginatum,Sisyrinchium,vaginatum,3,15,3,NA,0.122,0.141,0.1245,0.146,0.038,3,10.1252,0.040666666666666663,0.012666666666666666,3.3750666666666667,266.4526315789474,0.3114754098360656,0.13716666666666666,NA,NA,NA
PE,Puna,IIB2593,2019,July,2019-07-29,TRE,B,1,Forb,Rosaceae,Lachemilla cf vulcanica,Lachemilla,cf vulcanica,3,1,5,NA,0.017,0.176,0.163,0.163,0.005,5,1.0783,0.0034000000000000002,0.001,0.21566000000000002,215.66000000000003,0.29411764705882354,0.16733333333333333,NA,NA,NA
PE,Puna,IIC1474,2019,July,2019-07-29,ACJ,B,3,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,2,3.3,2,NA,0.118,0.271,0.292,0.229,0.023,2,4.2885,0.059,0.0115,2.14425,186.45652173913044,0.19491525423728814,0.264,NA,NA,NA
PE,Puna,IID4848,2019,July,2019-07-29,TRE,C,2,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,4,13.5,3,NA,0.139,0.251,0.213,0.267,0.031,3,3.5779,0.04633333333333334,0.010333333333333333,1.1926333333333334,115.41612903225807,0.22302158273381292,0.24366666666666667,NA,NA,NA
PE,Puna,IIE2101,2019,July,2019-07-29,TRE,B,1,Forb,Rosaceae,Lachemilla cf vulcanica,Lachemilla,cf vulcanica,2,1,6,NA,0.021,0.225,0.174,0.16,0.01,6,1.2694,0.0035,0.0016666666666666668,0.21156666666666668,126.94,0.4761904761904762,0.18633333333333332,NA,NA,NA
PE,Puna,IIF1191,2019,July,2019-07-29,PIL,B,3,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,1,14,NA,Bulk,0.077,0.203,0.199,0.171,0.023,31,3.1033,0.0024838709677419356,7.419354838709677e-4,0.10010645161290323,134.92608695652174,0.2987012987012987,0.191,NA,NA,NA
PE,Puna,IIG1929,2019,July,2019-07-29,WAY,B,4,Forb,Iridaceae,Sisyrinchium vaginatum,Sisyrinchium,vaginatum,1,29,3,NA,0.111,0.103,0.1045,0.106,0.043,3,12.1684,0.037,0.014333333333333332,4.056133333333333,282.98604651162793,0.38738738738738737,0.1045,NA,NA,NA
PE,Puna,IIH2549,2019,July,2019-07-29,WAY,B,1,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,2,5.5,1,NA,0.093,0.225,0.215,0.196,0.022,1,4.5686,0.093,0.022,4.5686,207.66363636363639,0.23655913978494622,0.212,NA,NA,NA
PE,Puna,III4304,2019,July,2019-07-29,TRE,C,4,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,3,18,3,NA,0.109,0.269,0.227,0.222,0.024,3,2.4157,0.036333333333333336,0.008,0.8052333333333334,100.65416666666667,0.2201834862385321,0.23933333333333334,NA,NA,NA
PE,Puna,IIJ3631,2019,July,2019-07-29,TRE,C,2,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,3,15.5,3,NA,0.161,0.322,0.289,0.354,0.043,3,4.7272,0.05366666666666667,0.014333333333333332,1.5757333333333332,109.93488372093023,0.26708074534161486,0.32166666666666666,NA,NA,NA
PE,Puna,IIK3787,2019,July,2019-07-29,TRE,B,1,Forb,Rosaceae,Lachemilla cf vulcanica,Lachemilla,cf vulcanica,1,1,6,NA,0.025,0.244,0.214,0.179,0.011,6,1.3648,0.004166666666666667,0.0018333333333333333,0.22746666666666668,124.07272727272728,0.44,0.21233333333333332,NA,NA,NA
PE,Puna,IIL6703,2019,July,2019-07-29,WAY,B,3,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,5,55,1,NA,0.489,0.191,0.315,0.316,0.316,1,11.0634,0.489,0.316,11.0634,35.01075949367088,0.6462167689161554,0.274,NA,NA,NA
