country,project,id,year,month,date,site,treatment,plot_id,functional_group,family,name_2020,genus,species,individual_nr,plant_height_cm,nr_leaves,bulk,wet_mass_total_g,leaf_thickness_1_mm,leaf_thickness_2_mm,leaf_thickness_3_mm,dry_mass_total_g,number_leaves_scan,leaf_area_total_cm2,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc,leaf_thickness_ave_mm,area_flag,dry_flag,wet_flag
PE,PFTC5,CDU6030,2020,March,2020-03-13,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5.8,3,NA,0.108,0.211,0.209,0.196,0.0403,1,3.711,0.036,0.013433333333333334,1.2369999999999999,92.08436724565756,0.3731481481481482,0.20533333333333334,NA,NA,NA
PE,PFTC5,CDS3004,2020,March,2020-03-13,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,3.7,1,NA,0.19,0.291,0.295,0.305,0.0543,5,4.427,0.19,0.0543,4.427,81.52854511970533,0.28578947368421054,0.297,NA,NA,NA
PE,PFTC5,CAS0411,2020,March,2020-03-13,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5.8,5,NA,0.107,0.247,0.267,0.237,0.0365,2,3.718,0.0214,0.007299999999999999,0.7436,101.86301369863016,0.3411214953271028,0.25033333333333335,NA,NA,NA
PE,PFTC5,CAQ2968,2020,March,2020-03-13,WAY,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5.1,1,NA,0.14,0.294,0.221,0.244,0.0398,4,2.633,0.14,0.0398,2.633,66.15577889447236,0.28428571428571425,0.253,NA,NA,NA
PE,PFTC5,CGI7081,2020,March,2020-03-13,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,9,5,NA,0.035,0.087,0.1,0.11,0.011,2,3.018,0.007000000000000001,0.0021999999999999997,0.6035999999999999,274.3636363636364,0.3142857142857142,0.099,NA,NA,NA
PE,PFTC5,CAR3559,2020,March,2020-03-13,WAY,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5.1,2,NA,0.082,0.3,0.243,0.268,0.0275,4,2.5469999999999997,0.041,0.01375,1.2734999999999999,92.61818181818181,0.33536585365853655,0.2703333333333333,NA,NA,NA
PE,PFTC5,BZD4421,2020,March,2020-03-13,WAY,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5.1,4,NA,0.134,0.268,0.207,0.192,0.0397,3,3.504,0.0335,0.009925,0.876,88.26196473551637,0.2962686567164179,0.22233333333333333,NA,NA,NA
PE,PFTC5,BZC3039,2020,March,2020-03-13,WAY,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5.1,3,NA,0.132,0.235,0.242,0.243,0.039,3,3.065,0.044000000000000004,0.013,1.0216666666666667,78.58974358974359,0.2954545454545454,0.24,NA,NA,NA
PE,PFTC5,AJR6847,2020,March,2020-03-13,WAY,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,22,3,1,0.056,0.173,0.191,0.171,0.0137,3,1.712,0.018666666666666668,0.004566666666666667,0.5706666666666667,124.96350364963503,0.24464285714285713,0.17833333333333334,NA,NA,NA
PE,PFTC5,BXS0867,2020,March,2020-03-12,QUE,BB,3,Gramminoid,Poaceae,Agrostis foliata,Agrostis,foliata,2,7,NA,11,0.052,0.138,0.13,0.141,0.0218,13,2.661,NA,NA,NA,NA,NA,0.13633333333333333,NA,NA,NA
PE,PFTC5,CGV7218,2020,March,2020-03-13,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,12,5,NA,0.064,0.119,0.106,0.091,0.0206,2,5.213,0.0128,0.00412,1.0426,253.05825242718444,0.321875,0.10533333333333333,NA,NA,NA
PE,PFTC5,BZP5734,2020,March,2020-03-13,WAY,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,19,2,NA,0.075,0.132,0.129,0.112,0.0227,3,6.002,0.0375,0.01135,3.001,264.4052863436123,0.3026666666666667,0.12433333333333334,NA,NA,NA
PE,PFTC5,ANZ6963,2020,March,2020-03-13,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,10,3,NA,0.027,0.048,0.048,0.049,0.0083,2,2.775,0.009,0.002766666666666667,0.9249999999999999,334.33734939759034,0.30740740740740746,0.04833333333333333,NA,NA,NA
PE,PFTC5,BZO2650,2020,March,2020-03-13,WAY,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,19,3,NA,0.08,0.123,0.094,0.109,0.0241,2,5.9,0.02666666666666667,0.008033333333333333,1.9666666666666668,244.81327800829877,0.30124999999999996,0.10866666666666666,NA,NA,NA
PE,PFTC5,AOD6100,2020,March,2020-03-13,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,10,4,NA,0.029,0.053,0.047,0.068,0.0078,1,2.9,0.00725,0.00195,0.725,371.7948717948718,0.2689655172413793,0.056,NA,NA,NA
PE,PFTC5,AQC1263,2020,March,2020-03-12,WAY,C,4,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,1,10.8,1,NA,0.037,0.325,0.307,0.297,0.0157,1,1.385,0.037,0.0157,1.385,88.21656050955414,0.4243243243243243,0.30966666666666665,NA,NA,NA
PE,PFTC5,BZI0031,2020,March,2020-03-13,WAY,C,5,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,2,5,NA,0.118,0.221,0.239,0.201,0.0304,6,2.855,0.0236,0.00608,0.571,93.91447368421052,0.25762711864406784,0.22033333333333333,NA,NA,NA
PE,PFTC5,CBI7029,2020,March,2020-03-13,WAY,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,10,5,NA,0.033,0.127,0.136,0.082,0.0124,1,3.063,0.0066,0.00248,0.6126,247.01612903225808,0.37575757575757573,0.115,NA,NA,NA
PE,PFTC5,CAF5314,2020,March,2020-03-13,WAY,C,2,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,2,18,1,NA,0.045,0.298,0.284,0.27,0.0205,5,1.652,0.045,0.0205,1.652,80.58536585365853,0.4555555555555556,0.284,NA,NA,NA
PE,PFTC5,CBO9016,2020,March,2020-03-12,QUE,BB,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,3,13,NA,3,0.038,0.255,0.19,0.206,0.0254,4,4.604,NA,NA,NA,NA,NA,0.217,NA,NA,NA
PE,PFTC5,CDO4494,2020,March,2020-03-13,WAY,C,5,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,20,3,NA,0.09,0.245,0.198,0.239,0.0248,8,2.326,0.03,0.008266666666666667,0.7753333333333333,93.79032258064515,0.27555555555555555,0.22733333333333333,NA,NA,NA
PE,PFTC5,CDM3436,2020,March,2020-03-13,WAY,C,5,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,2,2,NA,0.102,0.302,0.295,0.261,0.0243,6,2.1140000000000003,0.051,0.01215,1.0570000000000002,86.99588477366257,0.23823529411764707,0.286,NA,NA,NA
PE,PFTC5,CAI9910,2020,March,2020-03-13,WAY,C,2,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,2,18,2,NA,0.146,0.401,0.403,0.397,0.0686,4,3.877,0.073,0.0343,1.9385,56.51603498542274,0.46986301369863015,0.4003333333333334,NA,NA,NA
PE,PFTC5,BUJ1931,2020,March,2020-03-12,QUE,BB,1,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,19,NA,NA,0.009,0.216,0.203,0.227,0.0318,6,3.0460000000000003,NA,NA,NA,NA,NA,0.21533333333333335,NA,NA,NA
PE,PFTC5,AOL7222,2020,March,2020-03-12,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,2.4,2,NA,0.091,0.288,0.297,0.276,0.0337,2,2.827,0.0455,0.01685,1.4135,83.88724035608308,0.37032967032967035,0.287,NA,NA,NA
PE,PFTC5,CFM7012,2020,March,2020-03-13,WAY,C,1,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,11,2,NA,0.073,0.239,0.238,0.239,0.0206,5,2.767,0.0365,0.0103,1.3835,134.32038834951456,0.2821917808219178,0.23866666666666667,NA,NA,NA
PE,PFTC5,CFQ2666,2020,March,2020-03-13,WAY,C,1,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,11,3,NA,0.069,0.261,0.23,0.283,0.0199,4,2.689,0.023000000000000003,0.006633333333333334,0.8963333333333333,135.1256281407035,0.28840579710144926,0.258,NA,NA,NA
PE,PFTC5,BUN7653,2020,March,2020-03-12,QUE,BB,1,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,11,NA,5,0.073,0.185,0.174,0.175,0.0398,5,3.069,NA,NA,NA,NA,NA,0.178,NA,NA,NA
PE,PFTC5,CEH6579,2020,March,2020-03-13,WAY,C,5,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5,3,NA,0.064,0.219,0.197,0.207,0.0173,5,2.0789999999999997,0.021333333333333333,0.0057666666666666665,0.693,120.17341040462428,0.2703125,0.20766666666666667,NA,NA,NA
PE,PFTC5,BZW7542,2020,March,2020-03-13,WAY,C,1,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,11,5,1,0.078,0.21,0.235,0.215,0.0194,2,3.014,0.0156,0.00388,0.6028,155.36082474226802,0.24871794871794875,0.22,NA,NA,NA
PE,PFTC5,CAZ7924,2020,March,2020-03-13,WAY,C,5,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5,4,NA,0.048,0.235,0.22,0.183,0.0158,5,2.059,0.012,0.00395,0.51475,130.31645569620252,0.3291666666666667,0.21266666666666667,NA,NA,NA
PE,PFTC5,ANR7358,2020,March,2020-03-13,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,12,2,NA,0.044,0.105,0.096,0.125,0.0122,3,3.995,0.022,0.0061,1.9975,327.4590163934426,0.2772727272727273,0.10866666666666666,NA,NA,NA
PE,PFTC5,BUF4137,2020,March,2020-03-12,QUE,BB,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,5.6,NA,1,0.035,0.396,0.459,0.395,0.0162,2,1.3780000000000001,NA,NA,NA,NA,NA,0.4166666666666667,NA,NA,NA
PE,PFTC5,CFX6582,2020,March,2020-03-12,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,2.4,3,NA,0.104,0.276,0.298,0.299,0.0375,5,3.415,0.034666666666666665,0.012499999999999999,1.1383333333333334,91.06666666666668,0.3605769230769231,0.291,NA,NA,NA
PE,PFTC5,ATU6733,2020,March,2020-03-12,QUE,BB,1,Forb,Apiaceae,Oreomyrrhis andicola,Oreomyrrhis,andicola,1,3,3,1,0.076,0.168,0.144,0.53,0.023,1,2.692,0.025333333333333333,0.007666666666666666,0.8973333333333334,117.04347826086958,0.3026315789473684,0.2806666666666667,NA,NA,NA
PE,PFTC5,BZM2666,2020,March,2020-03-13,WAY,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,19,5,NA,0.073,0.127,0.13,0.096,0.0203,1,6.62,0.014599999999999998,0.004059999999999999,1.324,326.1083743842365,0.2780821917808219,0.11766666666666667,NA,NA,NA
PE,PFTC5,BZL2942,2020,March,2020-03-13,WAY,C,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,6.5,2,1,0.03,0.104,0.118,0.093,0.008,2,2.415,0.015,0.004,1.2075,301.875,0.26666666666666666,0.105,NA,NA,NA
PE,PFTC5,CGB8880,2020,March,2020-03-13,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,12,1,NA,0.033,0.111,0.09,0.08,0.0082,4,2.787,0.033,0.0082,2.787,339.87804878048775,0.2484848484848485,0.09366666666666666,NA,NA,NA
PE,PFTC5,BWT0686,2020,March,2020-03-13,WAY,C,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,6.5,4,1,0.034,0.101,0.138,0.12,0.0092,1,2.555,0.0085,0.0023,0.63875,277.71739130434787,0.27058823529411763,0.11966666666666667,NA,NA,NA
PE,PFTC5,BUV5121,2020,March,2020-03-12,QUE,BB,3,Gramminoid,Poaceae,Agrostis breviculmis,Agrostis,breviculmis,2,3.5,NA,5,0.008,0.163,0.146,0.129,0.0041,5,0.595,NA,NA,NA,NA,NA,0.146,NA,NA,NA
PE,PFTC5,CFU4917,2020,March,2020-03-13,WAY,C,1,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,11,4,1,0.078,0.191,0.194,0.2,0.0198,2,3.1020000000000003,0.0195,0.00495,0.7755000000000001,156.66666666666666,0.2538461538461539,0.195,NA,NA,NA
PE,PFTC5,BUZ7503,2020,March,2020-03-12,QUE,BB,3,Gramminoid,Poaceae,Agrostis breviculmis,Agrostis,breviculmis,1,3,NA,5,0.008,0.14,0.113,0.16,0.031,6,0.505,NA,NA,NA,NA,NA,0.13766666666666666,NA,NA,NA
PE,PFTC5,BUH6700,2020,March,2020-03-13,WAY,C,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,6.5,5,1,0.035,0.072,0.081,0.098,0.0101,1,2.755,0.007000000000000001,0.00202,0.5509999999999999,272.7722772277227,0.28857142857142853,0.08366666666666667,NA,NA,NA
PE,PFTC5,CGZ1609,2020,March,2020-03-13,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,12,4,NA,0.068,0.129,0.085,0.098,0.0222,3,5.327999999999999,0.017,0.00555,1.3319999999999999,239.99999999999997,0.3264705882352941,0.10400000000000001,NA,NA,NA
PE,PFTC5,AXG1693,2020,March,2020-03-12,QUE,BB,1,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,3,20,NA,5,0.069,0.193,0.209,0.195,0.0389,6,2.323,NA,NA,NA,NA,NA,0.199,NA,NA,NA
PE,PFTC5,BZN7291,2020,March,2020-03-13,WAY,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,19,4,NA,0.074,0.112,0.118,0.127,0.0225,1,6.408,0.0185,0.005625,1.602,284.8,0.30405405405405406,0.119,NA,NA,NA
PE,PFTC5,BVT7166,2020,March,2020-03-12,QUE,BB,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,12,NA,3,0.03,0.116,0.107,0.109,0.0279,5,1.1039999999999999,NA,NA,NA,NA,NA,0.11066666666666666,NA,NA,NA
PE,PFTC5,ANN4579,2020,March,2020-03-12,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,12,3,NA,0.039,0.086,0.074,0.116,0.0117,3,3.882,0.013,0.0039000000000000003,1.294,331.79487179487177,0.30000000000000004,0.092,NA,NA,NA
PE,PFTC5,BWU0902,2020,March,2020-03-12,QUE,BB,1,Gramminoid,Poaceae,Calamagrostis anemona,Calamagrostis,anemona,3,18,NA,5,0.096,0.16,0.181,0.246,0.0467,5,2.905,NA,NA,NA,NA,NA,0.19566666666666666,NA,NA,NA
PE,PFTC5,BWQ1330,2020,March,2020-03-12,QUE,BB,1,Gramminoid,Poaceae,Calamagrostis anemona,Calamagrostis,anemona,2,12.9,NA,5,0.04,0.131,0.144,0.115,0.0259,8,1.6239999999999999,NA,NA,NA,NA,NA,0.13,NA,NA,NA
PE,PFTC5,BWM3403,2020,March,2020-03-12,QUE,BB,1,Gramminoid,Poaceae,Calamagrostis anemona,Calamagrostis,anemona,1,15,NA,6,0.045,0.126,0.122,0.123,0.0262,8,1.78,NA,NA,NA,NA,NA,0.12366666666666666,NA,NA,NA
PE,PFTC5,CDG8261,2020,March,2020-03-13,WAY,C,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,8.5,1,NA,0.044,0.237,0.213,0.258,0.0098,1,1.942,0.044,0.0098,1.942,198.16326530612244,0.22272727272727275,0.236,NA,NA,NA
PE,PFTC5,BYI3448,2020,March,2020-03-13,WAY,C,2,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,4,15,1,NA,0.045,0.148,0.166,0.158,0.0115,1,2.338,0.045,0.0115,2.338,203.30434782608697,0.25555555555555554,0.15733333333333333,NA,NA,NA
PE,PFTC5,CCV5947,2020,March,2020-03-13,WAY,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,11.5,1,NA,0.027,0.155,0.168,0.158,0.0054,1,1.163,0.027,0.0054,1.163,215.37037037037035,0.2,0.16033333333333333,NA,NA,NA
PE,PFTC5,CCR6812,2020,March,2020-03-13,WAY,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,11.5,2,NA,0.022,0.182,0.178,0.155,0.0053,1,1.042,0.011,0.00265,0.521,196.60377358490567,0.24090909090909093,0.17166666666666666,NA,NA,NA
PE,PFTC5,CCS1695,2020,March,2020-03-13,WAY,C,5,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,1,8.1,5,1,0.045,0.366,0.327,0.352,0.0218,1,1.454,0.009,0.00436,0.2908,66.69724770642202,0.4844444444444445,0.34833333333333333,NA,NA,NA
PE,PFTC5,BYM2497,2020,March,2020-03-13,WAY,C,2,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,4,15,5,NA,0.06,0.162,0.188,0.174,0.0157,1,2.954,0.012,0.0031399999999999996,0.5908,188.15286624203824,0.2616666666666666,0.17466666666666666,NA,NA,NA
PE,PFTC5,CAJ1115,2020,March,2020-03-13,WAY,C,3,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,2.8,2,NA,0.069,0.265,0.199,0.171,0.0262,1,2.032,0.0345,0.0131,1.016,77.55725190839695,0.37971014492753624,0.21166666666666667,NA,NA,NA
PE,PFTC5,CCJ0794,2020,March,2020-03-13,WAY,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,11.5,4,NA,0.028,0.141,0.166,0.137,0.0064,1,1.145,0.007,0.0016,0.28625,178.90625,0.22857142857142856,0.148,NA,NA,NA
PE,PFTC5,CCF5239,2020,March,2020-03-13,WAY,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,11.5,5,NA,0.021,0.167,0.162,0.113,0.0054,1,0.951,0.004200000000000001,0.00108,0.19019999999999998,176.1111111111111,0.2571428571428571,0.14733333333333334,NA,NA,NA
PE,PFTC5,AJN5736,2020,March,2020-03-13,WAY,C,3,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,28,1,NA,0.071,0.214,0.215,0.2,0.026,2,2.3320000000000003,0.071,0.026,2.3320000000000003,89.69230769230771,0.36619718309859156,0.20966666666666667,NA,NA,NA
PE,PFTC5,BZF1621,2020,March,2020-03-13,WAY,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,5.2,1,NA,0.035,0.181,0.202,0.192,0.0149,1,1.28,0.035,0.0149,1.28,85.90604026845638,0.42571428571428566,0.19166666666666668,NA,NA,NA
PE,PFTC5,BZB2183,2020,March,2020-03-13,WAY,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,5.2,2,NA,0.035,0.221,0.197,0.199,0.0158,1,1.297,0.0175,0.0079,0.6485,82.08860759493669,0.45142857142857146,0.20566666666666666,NA,NA,NA
PE,PFTC5,BZV5431,2020,March,2020-03-13,WAY,C,4,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,3.7,3,NA,0.05,0.395,0.224,0.268,0.0141,7,1.4060000000000001,0.016666666666666666,0.0047,0.46866666666666673,99.71631205673759,0.28200000000000003,0.2956666666666667,NA,NA,NA
PE,PFTC5,AJU4056,2020,March,2020-03-13,WAY,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,12,5,NA,0.048,0.077,0.061,0.042,0.0127,2,4.550999999999999,0.009600000000000001,0.0025399999999999997,0.9101999999999999,358.34645669291336,0.2645833333333333,0.06,NA,NA,NA
PE,PFTC5,AOP1817,2020,March,2020-03-13,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,2.4,1,NA,0.092,0.245,0.223,0.348,0.0358,2,2.6599999999999997,0.092,0.0358,2.6599999999999997,74.30167597765363,0.38913043478260867,0.272,NA,NA,NA
PE,PFTC5,CDY9931,2020,March,2020-03-13,WAY,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,17,5,NA,0.041,0.086,0.092,0.108,0.0146,3,3.883,0.0082,0.00292,0.7766,265.958904109589,0.3560975609756097,0.09533333333333333,NA,NA,NA
PE,PFTC5,CGY4377,2020,March,2020-03-13,WAY,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,10,1,NA,0.04,0.071,0.076,0.079,0.0153,2,3.611,0.04,0.0153,3.611,236.01307189542487,0.38249999999999995,0.07533333333333334,NA,NA,NA
PE,PFTC5,CFH3622,2020,March,2020-03-13,WAY,C,1,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,12,3,NA,0.067,0.212,0.214,0.205,0.0195,2,2.7769999999999997,0.022333333333333334,0.0065,0.9256666666666665,142.4102564102564,0.291044776119403,0.21033333333333332,NA,NA,NA
PE,PFTC5,AYS4952,2020,March,2020-03-12,WAY,BB,5,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,1,2.3,1,NA,0.058,0.184,0.375,0.164,0.0239,71,3.806,0.058,0.0239,3.806,159.2468619246862,0.41206896551724137,0.241,NA,NA,NA
PE,PFTC5,BZJ9380,2020,March,2020-03-13,WAY,C,5,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,2,4,NA,0.115,0.258,0.226,0.266,0.029,7,2.3360000000000003,0.02875,0.00725,0.5840000000000001,80.55172413793105,0.25217391304347825,0.25,NA,NA,NA
PE,PFTC5,BUK1612,2020,March,2020-03-13,WAY,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,17,2,NA,0.065,0.081,0.056,0.069,0.0203,3,5.982,0.0325,0.01015,2.991,294.6798029556651,0.3123076923076923,0.06866666666666667,NA,NA,NA
PE,PFTC5,CDX0578,2020,March,2020-03-13,WAY,C,5,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5,2,NA,0.071,0.249,0.248,0.248,0.0138,2,2.255,0.0355,0.0069,1.1275,163.40579710144928,0.1943661971830986,0.24833333333333332,NA,NA,NA
PE,PFTC5,AJV4907,2020,March,2020-03-13,WAY,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,17,4,NA,0.069,0.077,0.114,0.093,0.0204,1,5.768,0.01725,0.0051,1.442,282.74509803921563,0.2956521739130435,0.09466666666666666,NA,NA,NA
PE,PFTC5,CAH6432,2020,March,2020-03-13,WAY,C,2,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,2,18,4,NA,0.131,0.437,0.466,0.444,0.0616,2,3.371,0.03275,0.0154,0.84275,54.72402597402597,0.47022900763358777,0.449,NA,NA,NA
PE,PFTC5,CBJ7311,2020,March,2020-03-13,WAY,C,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,9.5,2,NA,0.031,0.134,0.198,0.132,0.0104,2,2.1369999999999996,0.0155,0.0052,1.0684999999999998,205.4807692307692,0.3354838709677419,0.15466666666666667,NA,NA,NA
PE,PFTC5,CGM1306,2020,March,2020-03-13,WAY,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,5.3,1,1,0.02,0.14,0.156,0.156,0.044,2,0.907,0.02,0.044,0.907,20.613636363636367,2.1999999999999997,0.15066666666666667,NA,NA,NA
PE,PFTC5,CGQ2823,2020,March,2020-03-13,WAY,C,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,9.5,1,NA,0.032,0.13,0.109,0.144,0.0119,2,2.6529999999999996,0.032,0.0119,2.6529999999999996,222.94117647058818,0.371875,0.12766666666666665,NA,NA,NA
PE,PFTC5,AOC2233,2020,March,2020-03-13,WAY,C,4,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,9,3,NA,0.088,0.184,0.167,0.455,0.0308,3,2.338,0.029333333333333333,0.010266666666666667,0.7793333333333333,75.9090909090909,0.35000000000000003,0.26866666666666666,NA,NA,NA
PE,PFTC5,CDJ7438,2020,March,2020-03-12,QUE,BB,4,Gramminoid,Poaceae,Calamagrostis anemona,Calamagrostis,anemona,2,22.5,NA,5,0.079,0.131,0.121,0.114,0.039,7,3.964,NA,NA,NA,NA,NA,0.122,NA,NA,NA
PE,PFTC5,AIX0192,2020,March,2020-03-12,QUE,BB,1,Forb,Oxalidaceae,Oxalis oreocharis,Oxalis,oreocharis,1,4,2,NA,0.022,0.167,0.119,0.059,0.0041,2,0.591,0.011,0.00205,0.2955,144.14634146341461,0.1863636363636364,0.115,NA,NA,NA
PE,PFTC5,AKO4652,2020,March,2020-03-12,QUE,BB,4,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,3,4.5,NA,3,0.06,0.191,0.171,0.182,0.0264,4,3.477,NA,NA,NA,NA,NA,0.18133333333333335,NA,NA,NA
PE,PFTC5,AKN7109,2020,March,2020-03-12,QUE,BB,4,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,2,2.3,NA,3,0.043,0.186,0.186,0.195,0.019,3,2.61,NA,NA,NA,NA,NA,0.189,NA,NA,NA
PE,PFTC5,AXE8216,2020,March,2020-03-12,QUE,BB,3,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,6.7,NA,NA,0.051,0.234,0.237,0.181,0.0174,2,2.264,NA,NA,NA,NA,NA,0.21733333333333332,NA,NA,NA
PE,PFTC5,BXI0062,2020,March,2020-03-12,QUE,BB,2,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,4.4,NA,NA,0.038,0.214,0.219,0.202,0.0154,1,1.888,NA,NA,NA,NA,NA,0.21166666666666667,NA,NA,NA
PE,PFTC5,BWG3149,2020,March,2020-03-12,QUE,BB,2,Gramminoid,Poaceae,Calamagrostis rigida,Calamagrostis,rigida,2,17,NA,1,0.027,0.254,0.256,0.258,0.0137,3,3.3659999999999997,NA,NA,NA,NA,NA,0.256,NA,NA,NA
PE,PFTC5,BUU3133,2020,March,2020-03-12,QUE,BB,1,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,10.1,NA,5,0.066,0.218,0.209,0.207,0.0304,6,3.259,NA,NA,NA,NA,NA,0.21133333333333332,NA,NA,NA
PE,PFTC5,BWK7308,2020,March,2020-03-12,QUE,BB,2,Gramminoid,Poaceae,Calamagrostis rigida,Calamagrostis,rigida,3,24,NA,1,0.05,0.351,0.357,0.38,0.0232,1,1.323,NA,NA,NA,NA,NA,0.36266666666666664,NA,NA,NA
PE,PFTC5,BWR8413,2020,March,2020-03-12,QUE,BB,4,Gramminoid,Poaceae,Calamagrostis rigida,Calamagrostis,rigida,1,22,NA,1,0.032,0.277,0.288,0.288,0.0151,2,1.021,NA,NA,NA,NA,NA,0.2843333333333333,NA,NA,NA
