country,project,id,year,month,date,site,treatment,plot_id,functional_group,family,name_2020,genus,species,individual_nr,plant_height_cm,nr_leaves,bulk,wet_mass_total_g,leaf_thickness_1_mm,leaf_thickness_2_mm,leaf_thickness_3_mm,dry_mass_total_g,number_leaves_scan,leaf_area_total_cm2,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc,leaf_thickness_ave_mm,area_flag,dry_flag,wet_flag
PE,PFTC3,BEE4484,2018,March,NA,ACJ,B,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,5,76,3,bulk,0.655,0.427,0.455,0.444,0.283,3,17.372,0.218333333,0.094333333,5.790666667,61.38515901,0.432061069,0.442,NA,NA,NA
PE,PFTC3,BEF2778,2018,March,2018-03-15,ACJ,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,3,48,1,NA,0.099,0.441,0.404,0.404,0.046,1,2.224,0.099,NA,2.224,NA,NA,0.41633333300000003,NA,NA,NA
PE,PFTC3,BEG0417,2018,March,NA,ACJ,B,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,4,60,1,NA,0.424,0.441,0.41,0.475,0.174,2,14.313,0.424,0.174,14.313,82.25862069,0.410377358,0.442,NA,NA,NA
PE,PFTC3,BEH4908,2018,March,2018-03-15,ACJ,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,43,1,NA,0.057,0.448,0.436,0.463,0.031,1,1.374,0.057,NA,1.374,NA,NA,0.449,NA,NA,NA
PE,PFTC3,BEI7658,2018,March,NA,ACJ,B,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,3,65,1,NA,0.409,0.444,0.442,0.428,0.207,2,13.629,0.409,0.207,13.629,65.84057971,0.506112469,0.438,NA,NA,NA
PE,PFTC3,BEJ0767,2018,March,NA,ACJ,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,39,1,NA,0.101,0.467,0.484,0.465,0.044,1,2.351,0.101,NA,2.351,NA,NA,0.472,NA,NA,NA
PE,PFTC3,BEL6957,2018,March,NA,ACJ,B,2,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,5,39,1,NA,0.352,0.402,0.417,0.41,0.162,4,10.344,0.352,0.162,10.344,63.85185185,0.460227273,0.409666667,NA,NA,NA
PE,PFTC3,BEM5851,2018,March,2018-03-16,TRE,C,4,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,3,61,1,NA,0.893,0.332,0.355,0.341,0.431,4,28.473,0.893,NA,28.473,NA,NA,0.342666667,NA,NA,NA
PE,PFTC3,BEN5753,2018,March,2018-03-15,ACJ,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,5,45,1,NA,0.097,0.402,0.379,0.374,0.042,2,2.173,0.097,NA,2.173,NA,NA,0.385,NA,NA,NA
PE,PFTC3,BEO8693,2018,March,2018-03-16,TRE,C,4,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,2,49,1,NA,0.676,0.318,0.316,0.287,0.327,4,21.378,0.676,NA,21.378,NA,NA,0.307,NA,NA,NA
PE,PFTC3,BEP0493,2018,March,2018-03-15,ACJ,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,4,45,1,NA,0.115,0.438,0.441,0.476,0.061,1,2.491,0.115,NA,2.491,NA,NA,0.451666667,NA,NA,NA
PE,PFTC3,BEQ3982,2018,March,2018-03-16,TRE,C,4,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,1,43,1,NA,0.313,0.281,0.311,0.284,0.152,2,12.402,0.313,NA,12.402,NA,NA,0.292,NA,NA,NA
PE,PFTC3,BES3533,2018,March,2018-03-16,TRE,C,4,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,5,41,1,NA,0.392,0.276,0.282,0.283,0.208,4,12.566,0.392,NA,12.566,NA,NA,0.280333333,NA,NA,NA
PE,PFTC3,BET7503,2018,March,2018-03-16,TRE,C,4,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,3,35,1,NA,0.406,0.293,0.304,0.304,0.182,2,14.317,0.406,NA,14.317,NA,NA,0.300333333,NA,NA,NA
PE,PFTC3,BEU4406,2018,March,2018-03-16,TRE,C,4,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,4,30,1,NA,0.234,0.254,0.274,0.285,0.107,3,8.752,0.234,NA,8.752,NA,NA,0.271,NA,NA,NA
PE,PFTC3,BEV0578,2018,March,2018-03-16,TRE,C,4,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,2,58,1,NA,0.716,0.216,0.362,0.324,0.33,3,22.032,0.716,NA,22.032,NA,NA,0.300666667,NA,NA,NA
PE,PFTC3,BEW6288,2018,March,NA,ACJ,B,2,Forb,Bromeliaceae,Puya leptostachya,Puya,leptostachya,1,11,1,NA,0.744,0.539,0.47,0.431,0.221,3,13.078,0.744,0.221,13.078,59.17647059,0.297043011,0.48,NA,NA,NA
PE,PFTC3,BEX2498,2018,March,2018-03-16,TRE,C,4,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,1,51,1,NA,0.534,0.284,0.278,0.283,0.234,5,20.735,0.534,NA,20.735,NA,NA,0.281666667,NA,NA,NA
PE,PFTC3,BEZ1356,2018,March,2018-03-16,TRE,C,4,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,4,38,1,NA,0.914,0.282,0.217,0.248,0.192,4,15.513,0.914,NA,15.513,NA,NA,0.249,NA,NA,NA
PE,PFTC3,BFE5929,2018,March,2018-03-16,TRE,C,4,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,5,40,1,NA,0.512,0.318,0.519,0.345,0.275,3,18.561,0.512,NA,18.561,NA,NA,0.394,NA,NA,NA
PE,PFTC3,BFG5984,2018,March,NA,ACJ,B,5,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,1,9,1,NA,0.008,0.073,0.09,0.118,0.002,20,0.624,0.008,0.002,0.624,312,0.25,0.093666667,NA,NA,NA
PE,PFTC3,BFH6092,2018,March,2018-03-15,ACJ,C,1,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,1,81,1,NA,0.679,0.494,0.522,0.43,0.314,2,11.193,0.679,0.314,11.193,35.64649682,0.462444772,0.482,NA,NA,NA
PE,PFTC3,BFJ9158,2018,March,NA,ACJ,B,5,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,2,16,20,bulk,0.016,0.144,NA,NA,0.184,17,1.073,8e-4,0.0092,0.05365,5.831521739,11.5,0.144,NA,Dry_larger_Wet _,NA
PE,PFTC3,BFN2017,2018,March,NA,ACJ,C,3,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,83,1,NA,0.173,0.361,0.373,0.318,0.095,4,3.95,0.173,NA,3.95,NA,NA,0.350666667,NA,NA,NA
PE,PFTC3,BFO5847,2018,March,NA,QUE,B,2,Gramminoid,Poaceae,Poa spicigera,Poa,spicigera,3,8,4,bulk,0.044,0.01,0.01,0.009,0.026,8,2.382,0.011,0.0065,0.5955,91.61538462,0.590909091,0.009666667,NA,NA,NA
PE,PFTC3,BFU3686,2018,March,NA,ACJ,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,38,1,NA,0.078,0.506,0.495,0.498,0.045,2,1.606,0.078,NA,1.606,NA,NA,0.499666667,NA,NA,NA
PE,PFTC3,BFV6147,2018,March,NA,ACJ,B,2,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,18,1,NA,0.039,0.199,0.198,0.198,0.018,1,1.728,0.039,0.018,1.728,96,0.461538462,0.198333333,NA,NA,NA
PE,PFTC3,BFY1718,2018,March,2018-03-16,TRE,C,3,Forb,Asteraceae,Bidens triplinervia,Bidens,triplinervia,1,15,1,NA,0.012,0.149,0.177,0.151,0.005,1,1.158,0.012,NA,1.158,NA,NA,0.159,NA,NA,NA
PE,PFTC3,BFZ6796,2018,March,2018-03-16,TRE,C,3,Forb,Asteraceae,Bidens triplinervia,Bidens,triplinervia,2,21,1,NA,0.025,0.178,0.162,NA,0.009,1,1.817,0.025,NA,1.817,NA,NA,0.17,NA,NA,NA
PE,PFTC3,BGB3036,2018,March,2018-03-16,TRE,C,3,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,5,11,1,NA,0.034,0.234,0.274,0.345,0.006,1,1.411,0.034,NA,1.411,NA,NA,0.284333333,NA,NA,NA
PE,PFTC3,BGC7549,2018,March,2018-03-16,TRE,C,3,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,4,13,1,NA,0.022,0.259,0.17,0.155,0.002,1,0.993,0.022,NA,0.993,NA,NA,0.194666667,NA,NA,NA
PE,PFTC3,BGD9657,2018,March,2018-03-16,TRE,C,3,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,3,12,1,NA,0.035,0.243,0.322,0.239,0.006,1,1.31,0.035,NA,1.31,NA,NA,0.268,NA,NA,NA
PE,PFTC3,BGE1279,2018,March,2018-03-16,TRE,C,3,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,2,15,1,NA,0.04,0.304,0.196,0.223,0.005,1,1.402,0.04,NA,1.402,NA,NA,0.241,NA,NA,NA
PE,PFTC3,BGF4613,2018,March,2018-03-16,TRE,C,3,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,1,12,1,NA,0.033,0.29,0.29,NA,0.007,1,1.228,0.033,NA,1.228,NA,NA,0.29,NA,NA,NA
PE,PFTC3,BGG6007,2018,March,2018-03-16,TRE,C,3,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,1,7,20,bulk,0.016,0.211,0.122,NA,0,21,1.004,8e-4,NA,0.0502,NA,NA,0.1665,NA,NA,NA
PE,PFTC3,BGI5471,2018,March,2018-03-16,TRE,C,4,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,1,7,5,bulk,0.094,0.308,0.278,0.35,0.028,6,3.68,0.0188,NA,0.736,NA,NA,0.312,NA,NA,NA
PE,PFTC3,BGJ2252,2018,March,2018-03-15,ACJ,B,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,14,1,NA,0.017,0.147,0.145,NA,0,1,0.936,0.017,NA,0.936,NA,NA,0.146,NA,NA,NA
PE,PFTC3,BGK3996,2018,March,2018-03-15,ACJ,B,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,5,8,1,NA,0.017,0.283,0.28,0.286,0.005,1,1.1,0.017,NA,1.1,NA,NA,0.283,NA,NA,NA
PE,PFTC3,BGL8199,2018,March,2018-03-15,ACJ,B,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,11,1,NA,0.025,0.217,0.224,0.302,0.006,1,1.307,0.025,NA,1.307,NA,NA,0.247666667,NA,NA,NA
PE,PFTC3,BGM7932,2018,March,2018-03-15,ACJ,B,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,4,9,1,NA,0.025,0.268,0.275,0.292,0.005,1,1.231,0.025,NA,1.231,NA,NA,0.278333333,NA,NA,NA
PE,PFTC3,BGN7278,2018,March,2018-03-15,ACJ,B,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,13,1,NA,0.034,0.231,0.253,0.295,0.008,1,1.645,0.034,NA,1.645,NA,NA,0.259666667,NA,NA,NA
PE,PFTC3,BGP0780,2018,March,2018-03-17,QUE,B,2,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,3,18,2,bulk,0.15,0.245,0.282,0.271,0.063,2,8.822,0.075,NA,4.411,NA,NA,0.266,NA,NA,NA
PE,PFTC3,BGQ1971,2018,March,2018-03-17,QUE,B,2,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,2,16,1,NA,0.056,0.195,0.194,0.097,0.027,2,3.654,0.056,NA,3.654,NA,NA,0.162,NA,NA,NA
PE,PFTC3,BGR5883,2018,March,2018-03-17,QUE,B,2,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,1,18,1,NA,0.157,0.256,0.234,0.197,0.059,1,8.317,0.157,NA,8.317,NA,NA,0.229,NA,NA,NA
PE,PFTC3,BGS5833,2018,March,2018-03-17,QUE,B,2,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,5,10,1,NA,0.135,0.257,0.232,0.222,0.063,1,7.789,0.135,NA,7.789,NA,NA,0.237,NA,NA,NA
PE,PFTC3,BGT2429,2018,March,2018-03-17,QUE,B,2,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,3,17,1,NA,0.145,0.217,0.197,0.258,0.07,2,7.75,0.145,NA,7.75,NA,NA,0.224,NA,NA,NA
PE,PFTC3,BGU0850,2018,March,2018-03-17,QUE,B,2,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,4,20,1,NA,0.189,0.316,0.318,0.369,0.091,2,10.681,0.189,NA,10.681,NA,NA,0.334333333,NA,NA,NA
PE,PFTC3,BGW3643,2018,March,2018-03-17,QUE,B,2,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,1,16,1,NA,0.09,0.246,0.239,0.193,0.047,1,5.47,0.09,NA,5.47,NA,NA,0.226,NA,NA,NA
PE,PFTC3,BGX0606,2018,March,2018-03-17,QUE,B,2,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,2,29,1,NA,0.352,0.196,0.207,0.195,0.156,2,15.537,0.352,NA,15.537,NA,NA,0.199333333,NA,NA,NA
PE,PFTC3,BGY4359,2018,March,2018-03-17,QUE,B,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,4,22,3,bulk,0.118,0.498,0.454,0.44,0.056,3,2.765,0.039333333,NA,0.921666667,NA,NA,0.464,NA,NA,NA
PE,PFTC3,BGZ2045,2018,March,2018-03-17,QUE,B,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,5,24,1,NA,0.085,0.381,0.379,0.368,0.045,3,1.911,0.085,NA,1.911,NA,NA,0.376,NA,NA,NA
PE,PFTC3,BHA4145,2018,March,2018-03-17,QUE,B,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,3,27,2,bulk,0.058,0.313,0.351,0.399,0.033,3,1.222,0.029,NA,0.611,NA,NA,0.354333333,NA,NA,NA
PE,PFTC3,BHB3928,2018,March,2018-03-17,QUE,B,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,25,2,bulk,0.102,0.384,0.396,0.386,0.048,2,2.491,0.051,NA,1.2455,NA,NA,0.388666667,NA,NA,NA
PE,PFTC3,BHD4424,2018,March,NA,QUE,B,2,Gramminoid,Poaceae,Anatherostipa hans-meyeri,Anatherostipa,hans-meyeri,1,25,2,bulk,0.029,0.152,0.145,0.135,0.023,2,1.454,0.0145,0.0115,0.727,63.2173913,0.793103448,0.144,NA,NA,NA
PE,PFTC3,BHE1563,2018,March,NA,QUE,B,2,Gramminoid,Poaceae,Festuca sp4,Festuca,sp4,1,51,1,NA,0.145,0.377,0.377,0.391,0.078,2,5.615,0.145,0.078,5.615,71.98717949,0.537931034,0.381666667,NA,NA,NA
PE,PFTC3,BHF0580,2018,March,2018-03-17,QUE,B,2,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,13,3,bulk,0.048,0.127,0.258,0.177,0.026,3,2.608,0.016,0.008666667,0.869333333,100.3076923,0.541666667,0.187333333,NA,NA,NA
PE,PFTC3,BHG1050,2018,March,2018-03-17,QUE,B,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,18,1,NA,0.042,0.479,0.482,0.506,0.018,1,0.916,0.042,NA,0.916,NA,NA,0.489,NA,NA,NA
PE,PFTC3,BHH6647,2018,March,NA,QUE,B,2,Gramminoid,Poaceae,Poa spicigera,Poa,spicigera,1,6,2,bulk,0.014,0.098,0.088,0.087,0.008,4,1.515,0.007,0.004,0.7575,189.375,0.571428571,0.091,NA,NA,NA
PE,PFTC3,BHI8189,2018,March,2018-03-17,QUE,B,2,Gramminoid,Poaceae,Poa spicigera,Poa,spicigera,2,10,4,bulk,0.03,0.081,0.085,0.085,0.017,5,1.74,0.0075,0.00425,0.435,102.3529412,0.566666667,0.083666667,NA,NA,NA
PE,PFTC3,BHK2087,2018,March,2018-03-17,QUE,B,4,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,1,5,1,NA,0.016,0.187,0.217,0.235,0.007,1,1.06,0.016,NA,1.06,NA,NA,0.213,NA,NA,NA
PE,PFTC3,BHL1283,2018,March,2018-03-17,WAY,B,1,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,1,24,2,bulk,0.057,0.248,0.229,0.218,0.019,2,2.836,0.0285,NA,1.418,NA,NA,0.231666667,NA,NA,NA
PE,PFTC3,BHM7041,2018,March,2018-03-17,WAY,B,1,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,2,25,1,NA,0.082,0.463,0.345,0.328,0.021,1,2.967,0.082,NA,2.967,NA,NA,0.378666667,NA,NA,NA
PE,PFTC3,BHN6267,2018,March,2018-03-17,WAY,B,1,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,3,18,1,NA,0.065,0.271,0.286,0.275,0.021,1,2.615,0.065,NA,2.615,NA,NA,0.277333333,NA,NA,NA
PE,PFTC3,BHO3594,2018,March,2018-03-17,WAY,B,1,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,2,25,1,NA,0.018,0.131,0.163,0.332,0.004,2,0.905,0.018,0.004,0.905,226.25,0.222222222,0.208666667,NA,NA,NA
PE,PFTC3,BHP3738,2018,March,2018-03-17,WAY,B,1,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,1,23,1,NA,0.026,0.219,0.203,0.22,0.011,1,1.355,0.026,NA,1.355,NA,NA,0.214,NA,NA,NA
PE,PFTC3,BHR0190,2018,March,2018-03-17,WAY,B,1,Forb,Iridaceae,Sisyrinchium vaginatum,Sisyrinchium,vaginatum,5,6,1,NA,0.01,0.0685,0.0815,0.064,0.003,1,1.416,0.01,0.003,1.416,472,0.3,0.071333333,NA,NA,NA
PE,PFTC3,BHS4319,2018,March,2018-03-17,WAY,B,1,Forb,Iridaceae,Sisyrinchium vaginatum,Sisyrinchium,vaginatum,1,26,1,NA,0.029,0.1515,0.1145,0.098,0.01,1,2.898,0.029,0.01,2.898,289.8,0.344827586,0.121333333,NA,NA,NA
PE,PFTC3,BHT7592,2018,March,2018-03-17,QUE,B,4,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,2,5,1,NA,0.017,0.162,0.191,0.162,0.008,1,1.277,0.017,NA,1.277,NA,NA,0.171666667,NA,NA,NA
PE,PFTC3,BHU2373,2018,March,2018-03-17,QUE,B,4,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,3,5,1,NA,0.02,0.19,0.188,0.156,0.009,1,1.449,0.02,0.009,1.449,161,0.45,0.178,NA,NA,NA
PE,PFTC3,BHV6542,2018,March,2018-03-17,QUE,B,4,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,4,6,1,NA,0.022,0.17,0.221,0.18,0.01,2,1.514,0.022,NA,1.514,NA,NA,0.190333333,NA,NA,NA
PE,PFTC3,BHW5547,2018,March,2018-03-17,QUE,B,4,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,5,5,1,NA,0.02,0.228,0.227,0.243,0.007,1,1.108,0.02,0.007,1.108,158.2857143,0.35,0.232666667,NA,NA,NA
PE,PFTC3,BHY7111,2018,March,2018-03-17,QUE,B,4,Gramminoid,Poaceae,Poa spicigera,Poa,spicigera,1,9,2,bulk,0.027,0.133,0.176,0.155,0.012,2,2.358,0.0135,NA,1.179,NA,NA,0.154666667,NA,NA,NA
PE,PFTC3,BHZ5012,2018,March,2018-03-17,QUE,B,4,Gramminoid,Poaceae,Poa spicigera,Poa,spicigera,2,10,2,bulk,0.018,0.106,0.161,0.147,0.016,2,2.377,0.009,NA,1.1885,NA,NA,0.138,NA,NA,NA
PE,PFTC3,BIA8225,2018,March,2018-03-17,QUE,B,4,Gramminoid,Poaceae,Poa spicigera,Poa,spicigera,3,21,1,NA,0.031,0.28,0.246,0.252,0.014,1,2.47,0.031,NA,2.47,NA,NA,0.259333333,NA,NA,NA
PE,PFTC3,BIB3102,2018,March,2018-03-17,WAY,B,1,Forb,Iridaceae,Sisyrinchium vaginatum,Sisyrinchium,vaginatum,2,19,1,NA,0.03,0.0975,0.107,0.1545,0.01,1,3.094,0.03,0.01,3.094,309.4,0.333333333,0.119666667,NA,NA,NA
PE,PFTC3,BIC3405,2018,March,2018-03-17,WAY,B,1,Forb,Iridaceae,Sisyrinchium vaginatum,Sisyrinchium,vaginatum,3,1,1,NA,0.004,0.0715,0.083,NA,0.002,2,1.864,0.004,0.002,1.864,932,0.5,0.07725,NA,NA,NA
PE,PFTC3,BID1312,2018,March,2018-03-17,WAY,B,1,Forb,Iridaceae,Sisyrinchium vaginatum,Sisyrinchium,vaginatum,4,8,1,NA,0.008,0.104,0.0755,NA,0.004,1,1.094,0.008,0.004,1.094,273.5,0.5,0.08975,NA,NA,NA
PE,PFTC3,BIF5518,2018,March,2018-03-17,QUE,B,4,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,5,5,1,NA,0.071,0.211,0.214,0.218,0.026,1,2.605,0.071,0.026,2.605,100.1923077,0.366197183,0.214333333,NA,NA,NA
PE,PFTC3,BIG0022,2018,March,2018-03-17,QUE,B,4,Gramminoid,Poaceae,Agrostis foliata,Agrostis,foliata,1,13,1,NA,0.03,0.163,0.178,0.179,0.009,1,2.37,0.03,NA,2.37,NA,NA,0.173333333,NA,NA,NA
PE,PFTC3,BIH1098,2018,March,2018-03-17,QUE,B,4,Gramminoid,Poaceae,Agrostis foliata,Agrostis,foliata,2,12,1,NA,0.028,0.134,0.168,0.146,0.011,1,2.003,0.028,NA,2.003,NA,NA,0.149333333,NA,NA,NA
PE,PFTC3,BII7260,2018,March,2018-03-17,WAY,B,1,Fern,Lycopodiaceae,Lycopodium thyoides,Lycopodium,thyoides,4,20,1,NA,0.019,0.468,0.407,0.558,0.005,1,0.774,NA,NA,NA,NA,NA,0.477666667,NA,NA,NA
PE,PFTC3,BIJ0219,2018,March,2018-03-17,WAY,B,1,Fern,Lycopodiaceae,Lycopodium thyoides,Lycopodium,thyoides,5,23,1,NA,0.044,0.632,0.438,0.664,0.012,1,1.076,NA,NA,NA,NA,NA,0.578,NA,NA,NA
PE,PFTC3,BIK5601,2018,March,2018-03-17,WAY,B,1,Fern,Lycopodiaceae,Lycopodium thyoides,Lycopodium,thyoides,3,7,1,NA,0.024,0.363,0.311,0.542,0.005,1,1.09,NA,NA,NA,NA,NA,0.405333333,NA,NA,NA
PE,PFTC3,BIM9902,2018,March,2018-03-17,WAY,B,1,Fern,Lycopodiaceae,Lycopodium thyoides,Lycopodium,thyoides,1,13,1,NA,0.054,0.665,0.592,0.842,0.015,1,1.306,NA,NA,NA,NA,NA,0.699666667,NA,NA,NA
PE,PFTC3,BIN0623,2018,March,2018-03-17,WAY,B,1,Fern,Lycopodiaceae,Lycopodium thyoides,Lycopodium,thyoides,2,26,1,NA,0.034,0.528,0.546,0.551,0.01,1,0.898,NA,NA,NA,NA,NA,0.541666667,NA,NA,NA
PE,PFTC3,BIO0160,2018,March,2018-03-17,QUE,B,4,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,11,1,NA,0.052,0.285,0.361,0.369,0.021,1,1.823,0.052,0.021,1.823,86.80952381,0.403846154,0.338333333,NA,NA,NA
PE,PFTC3,BIP2695,2018,March,2018-03-17,QUE,B,4,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,16,1,NA,0.085,0.208,0.213,0.218,0.033,1,3.932,0.085,0.033,3.932,119.1515152,0.388235294,0.213,NA,NA,NA
PE,PFTC3,BIQ3873,2018,March,2018-03-17,QUE,B,4,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,3,5,1,NA,0.063,0.2,0.196,0.203,0.022,7,1.837,0.063,0.022,1.837,83.5,0.349206349,0.199666667,NA,NA,NA
PE,PFTC3,BIR2788,2018,March,2018-03-17,QUE,B,4,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,4,11,1,NA,0.103,0.213,0.423,0.23,0.038,3,3.751,0.103,0.038,3.751,98.71052632,0.368932039,0.288666667,NA,NA,NA
PE,PFTC3,BIT3138,2018,March,2018-03-17,QUE,B,4,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,26,1,NA,0.061,0.554,0.484,0.495,0.032,1,1.315,0.061,NA,1.315,NA,NA,0.511,NA,NA,NA
PE,PFTC3,BIU3764,2018,March,2018-03-17,QUE,B,4,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,32,1,NA,0.059,0.487,0.459,0.442,0.032,1,1.224,0.059,NA,1.224,NA,NA,0.462666667,NA,NA,NA
PE,PFTC3,BIV1034,2018,March,2018-03-17,QUE,B,4,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,3,30,1,NA,0.059,0.426,0.412,0.486,0.03,1,1.478,0.059,NA,1.478,NA,NA,0.441333333,NA,NA,NA
PE,PFTC3,BIW0999,2018,March,2018-03-17,QUE,B,4,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,4,31,1,NA,0.075,0.434,0.41,0.402,0.04,1,1.597,0.075,NA,1.597,NA,NA,0.415333333,NA,NA,NA
PE,PFTC3,BIX2470,2018,March,2018-03-17,QUE,B,4,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,5,29,1,NA,0.044,0.482,0.44,0.424,0.023,1,0.979,0.044,NA,0.979,NA,NA,0.448666667,NA,NA,NA
PE,PFTC3,BIY1217,2018,March,2018-03-17,WAY,B,1,Woody,Asteraceae,Baccharis tricuneata,Baccharis,tricuneata,3,55,1,NA,0.036,0.352,0.3,NA,0.015,1,1.235,NA,NA,NA,NA,NA,0.326,NA,NA,NA
PE,PFTC3,BJA8708,2018,March,2018-03-17,WAY,B,2,Fern,Dryopteridaceae,Elaphoglossum huacsaro,Elaphoglossum,huacsaro,5,21,1,NA,0.506,0.513,0.47,0.465,0.173,1,10.177,0.506,0.173,10.177,58.8265896,0.341897233,0.482666667,NA,NA,NA
PE,PFTC3,BJB3153,2018,March,2018-03-17,WAY,B,2,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,1,65,1,NA,0.167,0.324,0.335,0.441,0.042,1,5.48,0.167,NA,5.48,NA,NA,0.366666667,NA,NA,NA
PE,PFTC3,BJC1578,2018,March,2018-03-17,WAY,B,2,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,2,58,1,NA,0.385,0.526,0.371,0.531,0.118,1,11.604,0.385,NA,11.604,NA,NA,0.476,NA,NA,NA
PE,PFTC3,BJD1110,2018,March,NA,WAY,B,2,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,5,34,1,NA,0.231,0.318,0.257,0.236,0.067,2,17.503,0.231,0.067,17.503,261.238806,0.29004329,0.270333333,NA,NA,NA
